row_id,subject,subject_10k_index,nsd_73k_id,n_repeats,beta_normalization,split
5118,subj01,5119,32471,3,session_zscore,train
5119,subj01,5120,68960,3,session_zscore,train
5120,subj01,5121,52663,3,session_zscore,train
5121,subj01,5122,19398,3,session_zscore,validation
5122,subj01,5123,41923,3,session_zscore,train
5123,subj01,5124,45325,3,session_zscore,train
5124,subj01,5125,13830,3,session_zscore,train
5125,subj01,5126,1382,3,session_zscore,train
5126,subj01,5127,19351,3,session_zscore,train
5127,subj01,5128,42526,3,session_zscore,train
5128,subj01,5129,71625,3,session_zscore,train
5129,subj01,5130,65653,3,session_zscore,train
5130,subj01,5131,32050,3,session_zscore,train
5131,subj01,5132,64584,3,session_zscore,train
5132,subj01,5133,4510,3,session_zscore,train
5133,subj01,5134,55371,3,session_zscore,train
5134,subj01,5135,72808,3,session_zscore,train
5135,subj01,5136,15096,3,session_zscore,train
5136,subj01,5137,62976,3,session_zscore,train
5137,subj01,5138,3606,3,session_zscore,train
5138,subj01,5139,58170,3,session_zscore,train
5139,subj01,5140,12362,3,session_zscore,train
5140,subj01,5141,43206,3,session_zscore,train
5141,subj01,5142,39917,3,session_zscore,train
5142,subj01,5143,35336,3,session_zscore,train
5143,subj01,5144,68432,3,session_zscore,train
5144,subj01,5145,5122,3,session_zscore,train
5145,subj01,5146,28837,3,session_zscore,train
5146,subj01,5147,45285,3,session_zscore,train
5147,subj01,5148,1016,3,session_zscore,train
5148,subj01,5149,46878,3,session_zscore,train
5149,subj01,5150,12714,3,session_zscore,train
5150,subj01,5151,51653,3,session_zscore,train
5151,subj01,5152,34283,3,session_zscore,train
5152,subj01,5153,25741,3,session_zscore,validation
5153,subj01,5154,22843,3,session_zscore,train
5154,subj01,5155,51147,3,session_zscore,train
5155,subj01,5156,13042,3,session_zscore,train
5156,subj01,5157,3056,3,session_zscore,train
5157,subj01,5158,22214,3,session_zscore,train
5158,subj01,5159,65166,3,session_zscore,train
5159,subj01,5160,70655,3,session_zscore,train
5160,subj01,5161,63461,3,session_zscore,train
5161,subj01,5162,9164,3,session_zscore,train
5162,subj01,5163,14275,3,session_zscore,train
5163,subj01,5164,26743,3,session_zscore,validation
5164,subj01,5165,64228,3,session_zscore,train
5165,subj01,5166,385,3,session_zscore,train
5166,subj01,5167,19431,3,session_zscore,train
5167,subj01,5168,5216,3,session_zscore,validation
5168,subj01,5169,33484,3,session_zscore,validation
5169,subj01,5170,7710,3,session_zscore,train
5170,subj01,5171,27275,3,session_zscore,train
5171,subj01,5172,59883,3,session_zscore,train
5172,subj01,5173,59210,3,session_zscore,validation
5173,subj01,5174,62118,3,session_zscore,validation
5174,subj01,5175,61832,3,session_zscore,train
5175,subj01,5176,55210,3,session_zscore,train
5176,subj01,5177,24857,3,session_zscore,train
5177,subj01,5178,31736,3,session_zscore,train
5178,subj01,5179,10934,3,session_zscore,train
5179,subj01,5180,55787,3,session_zscore,train
5180,subj01,5181,67262,3,session_zscore,train
5181,subj01,5182,5075,3,session_zscore,validation
5182,subj01,5183,23249,3,session_zscore,train
5183,subj01,5184,37179,3,session_zscore,train
5184,subj01,5185,13687,3,session_zscore,train
5185,subj01,5186,18000,3,session_zscore,train
5186,subj01,5187,36488,3,session_zscore,train
5187,subj01,5188,26911,3,session_zscore,train
5188,subj01,5189,28241,3,session_zscore,train
5189,subj01,5190,29470,3,session_zscore,train
5190,subj01,5191,10798,3,session_zscore,train
5191,subj01,5192,70955,3,session_zscore,train
5192,subj01,5193,5538,3,session_zscore,train
5193,subj01,5194,54537,3,session_zscore,train
5194,subj01,5195,1518,3,session_zscore,validation
5195,subj01,5196,60693,3,session_zscore,train
5196,subj01,5197,22234,3,session_zscore,train
5197,subj01,5198,55743,3,session_zscore,train
5198,subj01,5199,22498,3,session_zscore,train
5199,subj01,5200,44086,3,session_zscore,train
5200,subj01,5201,49797,3,session_zscore,train
5201,subj01,5202,61929,3,session_zscore,train
5202,subj01,5203,72877,3,session_zscore,validation
5203,subj01,5204,53341,3,session_zscore,train
5204,subj01,5205,49021,3,session_zscore,train
5205,subj01,5206,27554,3,session_zscore,validation
5206,subj01,5207,72920,3,session_zscore,train
5207,subj01,5208,4477,3,session_zscore,train
5208,subj01,5209,52774,3,session_zscore,train
5209,subj01,5210,60258,3,session_zscore,train
5210,subj01,5211,8759,3,session_zscore,train
5211,subj01,5212,41104,3,session_zscore,train
5212,subj01,5213,13297,3,session_zscore,train
5213,subj01,5214,36697,3,session_zscore,train
5214,subj01,5215,56112,3,session_zscore,train
5215,subj01,5216,24051,3,session_zscore,train
5216,subj01,5217,58363,3,session_zscore,train
5217,subj01,5218,8197,3,session_zscore,train
5218,subj01,5219,67384,3,session_zscore,train
5219,subj01,5220,57998,3,session_zscore,train
5220,subj01,5221,5792,3,session_zscore,train
5221,subj01,5222,21610,3,session_zscore,train
5222,subj01,5223,28909,3,session_zscore,train
5223,subj01,5224,55305,3,session_zscore,train
5224,subj01,5225,50633,3,session_zscore,train
5225,subj01,5226,51534,3,session_zscore,train
5226,subj01,5227,32879,3,session_zscore,train
5227,subj01,5228,51738,3,session_zscore,train
5228,subj01,5229,40082,3,session_zscore,train
5229,subj01,5230,54361,3,session_zscore,train
5230,subj01,5231,45311,3,session_zscore,train
5231,subj01,5232,11051,3,session_zscore,train
5232,subj01,5233,70280,3,session_zscore,train
5233,subj01,5234,51962,3,session_zscore,train
5234,subj01,5235,19971,3,session_zscore,train
5235,subj01,5236,57072,3,session_zscore,train
5236,subj01,5237,23642,3,session_zscore,train
5237,subj01,5238,37182,3,session_zscore,train
5238,subj01,5239,46138,3,session_zscore,train
5239,subj01,5240,56699,3,session_zscore,validation
5240,subj01,5241,38731,3,session_zscore,train
5241,subj01,5242,50657,3,session_zscore,train
5242,subj01,5243,7178,3,session_zscore,train
5243,subj01,5244,66362,3,session_zscore,train
5244,subj01,5245,68629,3,session_zscore,train
5245,subj01,5246,49829,3,session_zscore,train
5246,subj01,5247,25414,3,session_zscore,train
5247,subj01,5248,69652,3,session_zscore,train
5248,subj01,5249,42014,3,session_zscore,train
5249,subj01,5250,47908,3,session_zscore,train
5250,subj01,5251,63374,3,session_zscore,train
5251,subj01,5252,37633,3,session_zscore,train
5252,subj01,5253,31333,3,session_zscore,train
5253,subj01,5254,1373,3,session_zscore,train
5254,subj01,5255,41689,3,session_zscore,train
5255,subj01,5256,9919,3,session_zscore,train
5256,subj01,5257,64548,3,session_zscore,train
5257,subj01,5258,68569,3,session_zscore,train
5258,subj01,5259,157,3,session_zscore,train
5259,subj01,5260,37080,3,session_zscore,train
5260,subj01,5261,49020,3,session_zscore,train
5261,subj01,5262,18194,3,session_zscore,train
5262,subj01,5263,44191,3,session_zscore,validation
5263,subj01,5264,51011,3,session_zscore,train
5264,subj01,5265,11370,3,session_zscore,validation
5265,subj01,5266,4109,3,session_zscore,train
5266,subj01,5267,34999,3,session_zscore,train
5267,subj01,5268,45468,3,session_zscore,train
5268,subj01,5269,9579,3,session_zscore,train
5269,subj01,5270,72947,3,session_zscore,train
5270,subj01,5271,64218,3,session_zscore,train
5271,subj01,5272,34512,3,session_zscore,train
5272,subj01,5273,20596,3,session_zscore,train
5273,subj01,5274,55739,3,session_zscore,train
5274,subj01,5275,5727,3,session_zscore,train
5275,subj01,5276,12656,3,session_zscore,train
5276,subj01,5277,71064,3,session_zscore,train
5277,subj01,5278,49578,3,session_zscore,train
5278,subj01,5279,55596,3,session_zscore,train
5279,subj01,5280,67924,3,session_zscore,train
5280,subj01,5281,55760,3,session_zscore,validation
5281,subj01,5282,17638,3,session_zscore,train
5282,subj01,5283,53030,3,session_zscore,train
5283,subj01,5284,11432,3,session_zscore,train
5284,subj01,5285,9755,3,session_zscore,train
5285,subj01,5286,684,3,session_zscore,train
5286,subj01,5287,65373,3,session_zscore,train
5287,subj01,5288,39323,3,session_zscore,validation
5288,subj01,5289,68649,3,session_zscore,train
5289,subj01,5290,54979,3,session_zscore,train
5290,subj01,5291,8735,3,session_zscore,train
5291,subj01,5292,70766,3,session_zscore,train
5292,subj01,5293,33111,3,session_zscore,train
5293,subj01,5294,8930,3,session_zscore,validation
5294,subj01,5295,59615,3,session_zscore,train
5295,subj01,5296,43801,3,session_zscore,train
5296,subj01,5297,22589,3,session_zscore,train
5297,subj01,5298,25705,3,session_zscore,train
5298,subj01,5299,66036,3,session_zscore,train
5299,subj01,5300,60080,3,session_zscore,validation
5300,subj01,5301,46262,3,session_zscore,train
5301,subj01,5302,4141,3,session_zscore,train
5302,subj01,5303,70438,3,session_zscore,train
5303,subj01,5304,51997,3,session_zscore,train
5304,subj01,5305,33067,3,session_zscore,train
5305,subj01,5306,2265,3,session_zscore,train
5306,subj01,5307,18382,3,session_zscore,train
5307,subj01,5308,12306,3,session_zscore,train
5308,subj01,5309,13468,3,session_zscore,train
5309,subj01,5310,16197,3,session_zscore,train
5310,subj01,5311,20671,3,session_zscore,train
5311,subj01,5312,26275,3,session_zscore,train
5312,subj01,5313,53487,3,session_zscore,train
5313,subj01,5314,34621,3,session_zscore,train
5314,subj01,5315,41732,3,session_zscore,validation
5315,subj01,5316,41409,3,session_zscore,validation
5316,subj01,5317,57169,3,session_zscore,train
5317,subj01,5318,55085,3,session_zscore,train
5318,subj01,5319,48223,3,session_zscore,train
5319,subj01,5320,6983,3,session_zscore,train
5320,subj01,5321,47504,3,session_zscore,train
5321,subj01,5322,21684,3,session_zscore,train
5322,subj01,5323,23979,3,session_zscore,train
5323,subj01,5324,55192,3,session_zscore,train
5324,subj01,5325,12868,3,session_zscore,train
5325,subj01,5326,5728,3,session_zscore,train
5326,subj01,5327,56874,3,session_zscore,train
5327,subj01,5328,23521,3,session_zscore,train
5328,subj01,5329,25935,3,session_zscore,train
5329,subj01,5330,67650,3,session_zscore,train
5330,subj01,5331,38724,3,session_zscore,train
5331,subj01,5332,44379,3,session_zscore,train
5332,subj01,5333,59656,3,session_zscore,train
5333,subj01,5334,6428,3,session_zscore,train
5334,subj01,5335,44011,3,session_zscore,train
5335,subj01,5336,18122,3,session_zscore,train
5336,subj01,5337,25334,3,session_zscore,validation
5337,subj01,5338,41320,3,session_zscore,train
5338,subj01,5339,9339,3,session_zscore,train
5339,subj01,5340,68885,3,session_zscore,train
5340,subj01,5341,60821,3,session_zscore,train
5341,subj01,5342,14921,3,session_zscore,train
5342,subj01,5343,21334,3,session_zscore,train
5343,subj01,5344,32254,3,session_zscore,train
5344,subj01,5345,22960,3,session_zscore,train
5345,subj01,5346,44320,3,session_zscore,train
5346,subj01,5347,63937,3,session_zscore,train
5347,subj01,5348,46846,3,session_zscore,train
5348,subj01,5349,48540,3,session_zscore,train
5349,subj01,5350,5661,3,session_zscore,train
5350,subj01,5351,66946,3,session_zscore,train
5351,subj01,5352,50006,3,session_zscore,validation
5352,subj01,5353,63290,3,session_zscore,train
5353,subj01,5354,22058,3,session_zscore,train
5354,subj01,5355,31009,3,session_zscore,train
5355,subj01,5356,27279,3,session_zscore,train
5356,subj01,5357,60360,3,session_zscore,train
5357,subj01,5358,63672,3,session_zscore,train
5358,subj01,5359,10916,3,session_zscore,train
5359,subj01,5360,50283,3,session_zscore,train
5360,subj01,5361,12445,3,session_zscore,train
5361,subj01,5362,840,3,session_zscore,train
5362,subj01,5363,4696,3,session_zscore,train
5363,subj01,5364,21072,3,session_zscore,train
5364,subj01,5365,37607,3,session_zscore,validation
5365,subj01,5366,5403,3,session_zscore,train
5366,subj01,5367,37795,3,session_zscore,train
5367,subj01,5368,21623,3,session_zscore,validation
5368,subj01,5369,12144,3,session_zscore,train
5369,subj01,5370,35591,3,session_zscore,train
5370,subj01,5371,62272,3,session_zscore,train
5371,subj01,5372,4672,3,session_zscore,train
5372,subj01,5373,63126,3,session_zscore,train
5373,subj01,5374,67959,3,session_zscore,train
5374,subj01,5375,54650,3,session_zscore,train
5375,subj01,5376,36796,3,session_zscore,validation
5376,subj01,5377,50785,3,session_zscore,train
5377,subj01,5378,37268,3,session_zscore,validation
5378,subj01,5379,52145,3,session_zscore,validation
5379,subj01,5380,28253,3,session_zscore,train
5380,subj01,5381,19412,3,session_zscore,train
5381,subj01,5382,14698,3,session_zscore,train
5382,subj01,5383,27977,3,session_zscore,train
5383,subj01,5384,32211,3,session_zscore,train
5384,subj01,5385,10918,3,session_zscore,train
5385,subj01,5386,72272,3,session_zscore,train
5386,subj01,5387,13135,3,session_zscore,train
5387,subj01,5388,14084,3,session_zscore,train
5388,subj01,5389,12487,3,session_zscore,train
5389,subj01,5390,6771,3,session_zscore,train
5390,subj01,5391,13013,3,session_zscore,train
5391,subj01,5392,47965,3,session_zscore,train
5392,subj01,5393,65392,3,session_zscore,train
5393,subj01,5394,38689,3,session_zscore,train
5394,subj01,5395,11265,3,session_zscore,train
5395,subj01,5396,41445,3,session_zscore,train
5396,subj01,5397,46517,3,session_zscore,train
5397,subj01,5398,16460,3,session_zscore,train
5398,subj01,5399,29863,3,session_zscore,train
5399,subj01,5400,51870,3,session_zscore,validation
5400,subj01,5401,19616,3,session_zscore,train
5401,subj01,5402,59976,3,session_zscore,train
5402,subj01,5403,72096,3,session_zscore,train
5403,subj01,5404,8661,3,session_zscore,validation
5404,subj01,5405,25989,3,session_zscore,train
5405,subj01,5406,54150,3,session_zscore,train
5406,subj01,5407,39986,3,session_zscore,train
5407,subj01,5408,64656,3,session_zscore,train
5408,subj01,5409,19331,3,session_zscore,train
5409,subj01,5410,58884,3,session_zscore,validation
5410,subj01,5411,41143,3,session_zscore,train
5411,subj01,5412,35324,3,session_zscore,train
5412,subj01,5413,24416,3,session_zscore,train
5413,subj01,5414,52140,3,session_zscore,train
5414,subj01,5415,13639,3,session_zscore,train
5415,subj01,5416,40475,3,session_zscore,train
5416,subj01,5417,36431,3,session_zscore,validation
5417,subj01,5418,15592,3,session_zscore,train
5418,subj01,5419,66712,3,session_zscore,train
5419,subj01,5420,11236,3,session_zscore,train
5420,subj01,5421,63465,3,session_zscore,train
5421,subj01,5422,67049,3,session_zscore,train
5422,subj01,5423,4497,3,session_zscore,train
5423,subj01,5424,18678,3,session_zscore,train
5424,subj01,5425,13571,3,session_zscore,train
5425,subj01,5426,68653,3,session_zscore,train
5426,subj01,5427,19765,3,session_zscore,train
5427,subj01,5428,38032,3,session_zscore,train
5428,subj01,5429,6556,3,session_zscore,train
5429,subj01,5430,1467,3,session_zscore,train
5430,subj01,5431,27419,3,session_zscore,train
5431,subj01,5432,52288,3,session_zscore,train
5432,subj01,5433,53072,3,session_zscore,train
5433,subj01,5434,34388,3,session_zscore,train
5434,subj01,5435,27942,3,session_zscore,train
5435,subj01,5436,65286,3,session_zscore,train
5436,subj01,5437,2640,3,session_zscore,train
5437,subj01,5438,72535,3,session_zscore,train
5438,subj01,5439,11662,3,session_zscore,train
5439,subj01,5440,57088,3,session_zscore,train
5440,subj01,5441,58813,3,session_zscore,validation
5441,subj01,5442,41204,3,session_zscore,train
5442,subj01,5443,68765,3,session_zscore,train
5443,subj01,5444,51309,3,session_zscore,train
5444,subj01,5445,64196,3,session_zscore,train
5445,subj01,5446,4222,3,session_zscore,train
5446,subj01,5447,7508,3,session_zscore,train
5447,subj01,5448,7035,3,session_zscore,train
5448,subj01,5449,67569,3,session_zscore,train
5449,subj01,5450,33586,3,session_zscore,train
5450,subj01,5451,55726,3,session_zscore,train
5451,subj01,5452,26862,3,session_zscore,train
5452,subj01,5453,9887,3,session_zscore,validation
5453,subj01,5454,1244,3,session_zscore,train
5454,subj01,5455,22378,3,session_zscore,train
5455,subj01,5456,29917,3,session_zscore,train
5456,subj01,5457,18839,3,session_zscore,train
5457,subj01,5458,40431,3,session_zscore,train
5458,subj01,5459,42066,3,session_zscore,validation
5459,subj01,5460,29937,3,session_zscore,train
5460,subj01,5461,4107,3,session_zscore,train
5461,subj01,5462,63309,3,session_zscore,validation
5462,subj01,5463,23732,3,session_zscore,train
5463,subj01,5464,3777,3,session_zscore,train
5464,subj01,5465,66541,3,session_zscore,train
5465,subj01,5466,9031,3,session_zscore,train
5466,subj01,5467,8520,3,session_zscore,train
5467,subj01,5468,3034,3,session_zscore,train
5468,subj01,5469,69882,3,session_zscore,train
5469,subj01,5470,50211,3,session_zscore,train
5470,subj01,5471,23985,3,session_zscore,train
5471,subj01,5472,63731,3,session_zscore,train
5472,subj01,5473,36740,3,session_zscore,train
5473,subj01,5474,49432,3,session_zscore,train
5474,subj01,5475,2368,3,session_zscore,train
5475,subj01,5476,26471,3,session_zscore,train
5476,subj01,5477,53407,3,session_zscore,train
5477,subj01,5478,41080,3,session_zscore,train
5478,subj01,5479,67376,3,session_zscore,train
5479,subj01,5480,16573,3,session_zscore,train
5480,subj01,5481,41007,3,session_zscore,train
5481,subj01,5482,27103,3,session_zscore,train
5482,subj01,5483,4411,3,session_zscore,validation
5483,subj01,5484,7936,3,session_zscore,train
5484,subj01,5485,7164,3,session_zscore,train
