voxel,x,y,z,visual_cortex,early_visual,higher_visual,V1,V2,V3,V4
7785,44,11,36,True,False,True,False,False,False,False
7786,44,11,37,True,False,True,False,False,False,False
7787,44,11,38,True,True,False,True,False,False,False
7788,44,11,39,True,True,False,True,False,False,False
7789,44,11,40,True,False,True,False,False,False,False
7790,44,11,41,True,False,True,False,False,False,False
7791,44,11,42,True,False,True,False,False,False,False
7792,44,11,43,True,False,True,False,False,False,False
7793,44,11,45,True,False,True,False,False,False,False
7794,44,11,46,True,False,True,False,False,False,False
7795,44,11,48,True,False,True,False,False,False,False
7796,44,11,49,True,False,True,False,False,False,False
7797,44,12,35,True,False,True,False,False,False,False
7798,44,12,36,True,False,True,False,False,False,False
7799,44,12,37,True,False,True,False,False,False,False
7800,44,12,38,True,False,True,False,False,False,False
7801,44,12,39,True,False,True,False,False,False,False
7802,44,12,41,True,False,True,False,False,False,False
7803,44,12,42,True,False,True,False,False,False,False
7804,44,12,43,True,False,True,False,False,False,False
7805,44,12,48,True,True,False,True,False,False,False
7806,44,12,49,True,True,False,True,False,False,False
7807,44,12,50,True,False,True,False,False,False,False
7808,44,12,51,True,False,True,False,False,False,False
7809,44,13,35,True,False,True,False,False,False,False
7810,44,13,36,True,False,True,False,False,False,False
7811,44,13,37,True,False,True,False,False,False,False
7812,44,13,38,True,False,True,False,False,False,False
7813,44,13,42,True,False,True,False,False,False,False
7814,44,13,43,True,False,True,False,False,False,False
7815,44,13,44,True,False,True,False,False,False,False
7816,44,13,47,True,True,False,True,False,False,False
7817,44,13,48,True,True,False,True,False,False,False
7818,44,13,49,True,True,False,True,False,False,False
7819,44,13,50,True,False,True,False,False,False,False
7820,44,13,51,True,False,True,False,False,False,False
7821,44,13,52,True,False,True,False,False,False,False
7822,44,13,53,True,False,True,False,False,False,False
7823,44,14,35,True,False,True,False,False,False,False
7824,44,14,36,True,False,True,False,False,False,False
7825,44,14,37,True,False,True,False,False,False,False
7826,44,14,38,True,False,True,False,False,False,False
7827,44,14,39,True,False,True,False,False,False,False
7828,44,14,43,True,False,True,False,False,False,False
7829,44,14,44,True,False,True,False,False,False,False
7830,44,14,49,True,True,False,True,False,False,False
7831,44,14,51,True,False,True,False,False,False,False
7832,44,14,52,True,False,True,False,False,False,False
7833,44,14,53,True,False,True,False,False,False,False
7834,44,14,55,True,False,True,False,False,False,False
7835,44,15,36,True,False,True,False,False,False,False
7836,44,15,37,True,False,True,False,False,False,False
7837,44,15,38,True,False,True,False,False,False,False
7838,44,15,39,True,False,True,False,False,False,False
7839,44,15,45,True,False,True,False,False,False,False
7840,44,15,46,True,False,True,False,False,False,False
7841,44,16,37,True,False,True,False,False,False,False
7842,44,16,38,True,True,False,True,False,False,False
7843,44,16,39,True,True,False,True,False,False,False
7844,44,16,41,True,True,False,True,False,False,False
7845,44,16,42,True,True,False,True,False,False,False
7846,44,16,43,True,False,True,False,False,False,False
7847,44,16,44,True,False,True,False,False,False,False
7848,44,16,45,True,False,True,False,False,False,False
7849,44,16,46,True,False,True,False,False,False,False
7850,44,16,47,True,False,True,False,False,False,False
7851,44,16,48,True,False,True,False,False,False,False
7852,44,16,49,True,False,True,False,False,False,False
7853,44,17,36,True,True,False,True,False,False,False
7854,44,17,37,True,True,False,True,False,False,False
7855,44,17,38,True,True,False,True,False,False,False
7856,44,17,39,True,True,False,True,False,False,False
7857,44,17,40,True,True,False,True,False,False,False
7858,44,17,41,True,True,False,True,False,False,False
7859,44,17,42,True,False,True,False,False,False,False
7860,44,17,43,True,False,True,False,False,False,False
7861,44,17,44,True,False,True,False,False,False,False
7862,44,17,46,True,False,True,False,False,False,False
7863,44,17,47,True,False,True,False,False,False,False
7864,44,17,48,True,False,True,False,False,False,False
7865,44,17,49,True,False,True,False,False,False,False
7866,44,17,50,True,False,True,False,False,False,False
7867,44,18,35,True,True,False,True,False,False,False
7868,44,18,36,True,True,False,True,False,False,False
7869,44,18,37,True,True,False,True,False,False,False
7870,44,18,38,True,True,False,True,False,False,False
7871,44,18,39,True,True,False,True,False,False,False
7872,44,18,40,True,True,False,True,False,False,False
7873,44,18,41,True,True,False,True,False,False,False
7874,44,18,42,True,False,True,False,False,False,False
7875,44,19,34,True,True,False,False,True,False,False
7876,44,19,35,True,True,False,False,True,False,False
7877,44,19,36,True,True,False,True,False,False,False
7878,44,19,37,True,True,False,True,False,False,False
7879,44,19,38,True,True,False,True,False,False,False
7880,44,19,39,True,False,True,False,False,False,False
7881,44,19,40,True,False,True,False,False,False,False
7882,44,19,41,True,False,True,False,False,False,False
7883,44,19,42,True,False,True,False,False,False,False
7884,44,19,43,True,False,True,False,False,False,False
7885,44,19,44,True,False,True,False,False,False,False
7886,44,19,45,True,False,True,False,False,False,False
7887,44,19,46,True,False,True,False,False,False,False
7888,44,19,47,True,False,True,False,False,False,False
7889,44,20,35,True,True,False,False,True,False,False
7890,44,20,36,True,True,False,False,True,False,False
7891,44,20,37,True,True,False,True,False,False,False
7892,44,20,38,True,False,True,False,False,False,False
7893,44,20,39,True,False,True,False,False,False,False
7894,44,20,40,True,False,True,False,False,False,False
7895,44,20,41,True,False,True,False,False,False,False
7896,44,20,42,True,False,True,False,False,False,False
7897,44,20,43,True,False,True,False,False,False,False
7898,44,20,44,True,False,True,False,False,False,False
7899,44,20,45,True,False,True,False,False,False,False
7900,44,20,46,True,False,True,False,False,False,False
7901,44,20,47,True,False,True,False,False,False,False
7902,44,21,35,True,True,False,False,True,False,False
7903,44,21,36,True,True,False,False,True,False,False
7904,44,21,37,True,True,False,False,True,False,False
7905,44,21,39,True,False,True,False,False,False,False
7906,44,21,40,True,False,True,False,False,False,False
7907,44,21,41,True,False,True,False,False,False,False
7908,44,21,42,True,False,True,False,False,False,False
7909,44,21,43,True,False,True,False,False,False,False
7910,44,21,44,True,False,True,False,False,False,False
7911,44,21,45,True,False,True,False,False,False,False
7912,44,21,46,True,False,True,False,False,False,False
7913,44,21,47,True,False,True,False,False,False,False
7914,44,22,36,True,True,False,False,True,False,False
7915,44,22,37,True,True,False,False,True,False,False
7916,44,22,38,True,False,True,False,False,False,False
7917,44,22,41,True,False,True,False,False,False,False
7918,44,22,42,True,False,True,False,False,False,False
7919,44,22,43,True,False,True,False,False,False,False
7920,44,22,44,True,False,True,False,False,False,False
7921,44,22,45,True,False,True,False,False,False,False
7922,44,23,37,True,True,False,False,True,False,False
7923,44,23,38,True,False,True,False,False,False,False
7924,44,23,39,True,False,True,False,False,False,False
7925,44,23,40,True,False,True,False,False,False,False
7926,44,23,41,True,False,True,False,False,False,False
7927,44,23,42,True,False,True,False,False,False,False
7928,44,23,43,True,False,True,False,False,False,False
7929,44,24,39,True,False,True,False,False,False,False
7930,44,24,40,True,False,True,False,False,False,False
7931,45,11,37,True,False,True,False,False,False,False
7932,45,11,38,True,True,False,False,True,False,False
7933,45,11,47,True,True,False,True,False,False,False
7934,45,11,48,True,True,False,True,False,False,False
7935,45,11,49,True,True,False,True,False,False,False
7936,45,11,50,True,False,True,False,False,False,False
7937,45,11,51,True,False,True,False,False,False,False
7938,45,11,52,True,False,True,False,False,False,False
7939,45,11,53,True,False,True,False,False,False,False
7940,45,11,54,True,False,True,False,False,False,False
7941,45,11,55,True,False,True,False,False,False,False
7942,45,12,36,True,True,False,False,True,False,False
7943,45,12,37,True,True,False,True,False,False,False
7944,45,12,38,True,True,False,True,False,False,False
7945,45,12,39,True,True,False,True,False,False,False
7946,45,12,40,True,True,False,True,False,False,False
7947,45,12,41,True,True,False,True,False,False,False
7948,45,12,42,True,True,False,True,False,False,False
7949,45,12,44,True,True,False,True,False,False,False
7950,45,12,45,True,True,False,True,False,False,False
7951,45,12,46,True,True,False,True,False,False,False
7952,45,12,47,True,True,False,True,False,False,False
7953,45,12,48,True,True,False,True,False,False,False
7954,45,12,49,True,True,False,True,False,False,False
7955,45,12,50,True,False,True,False,False,False,False
7956,45,12,51,True,False,True,False,False,False,False
7957,45,12,52,True,False,True,False,False,False,False
7958,45,12,53,True,False,True,False,False,False,False
7959,45,12,54,True,False,True,False,False,False,False
7960,45,12,55,True,False,True,False,False,False,False
7961,45,12,56,True,False,True,False,False,False,False
7962,45,12,57,True,False,True,False,False,False,False
7963,45,13,35,True,True,False,False,True,False,False
7964,45,13,36,True,True,False,False,True,False,False
7965,45,13,37,True,True,False,True,False,False,False
7966,45,13,38,True,True,False,True,False,False,False
7967,45,13,39,True,True,False,True,False,False,False
7968,45,13,40,True,True,False,True,False,False,False
7969,45,13,41,True,True,False,True,False,False,False
7970,45,13,42,True,True,False,True,False,False,False
7971,45,13,44,True,True,False,True,False,False,False
7972,45,13,45,True,True,False,True,False,False,False
7973,45,13,46,True,True,False,True,False,False,False
7974,45,13,47,True,True,False,True,False,False,False
7975,45,13,48,True,True,False,True,False,False,False
7976,45,13,49,True,True,False,True,False,False,False
7977,45,13,50,True,False,True,False,False,False,False
7978,45,13,51,True,False,True,False,False,False,False
7979,45,13,52,True,False,True,False,False,False,False
7980,45,13,53,True,False,True,False,False,False,False
7981,45,13,54,True,False,True,False,False,False,False
7982,45,13,55,True,False,True,False,False,False,False
7983,45,13,56,True,False,True,False,False,False,False
7984,45,14,34,True,True,False,False,True,False,False
7985,45,14,35,True,True,False,False,True,False,False
7986,45,14,36,True,True,False,True,False,False,False
7987,45,14,37,True,True,False,True,False,False,False
7988,45,14,38,True,True,False,True,False,False,False
7989,45,14,39,True,True,False,True,False,False,False
7990,45,14,40,True,True,False,True,False,False,False
7991,45,14,41,True,True,False,True,False,False,False
7992,45,14,46,True,True,False,True,False,False,False
7993,45,14,47,True,True,False,True,False,False,False
7994,45,14,48,True,True,False,True,False,False,False
7995,45,14,49,True,True,False,True,False,False,False
7996,45,14,50,True,False,True,False,False,False,False
7997,45,14,51,True,False,True,False,False,False,False
7998,45,14,52,True,False,True,False,False,False,False
7999,45,14,53,True,False,True,False,False,False,False
8000,45,14,54,True,False,True,False,False,False,False
8001,45,14,55,True,False,True,False,False,False,False
8002,45,14,56,True,False,True,False,False,False,False
8003,45,14,57,True,False,True,False,False,False,False
8004,45,15,34,True,True,False,False,True,False,False
8005,45,15,35,True,True,False,True,False,False,False
8006,45,15,36,True,True,False,True,False,False,False
8007,45,15,37,True,True,False,True,False,False,False
8008,45,15,38,True,True,False,True,False,False,False
8009,45,15,39,True,True,False,True,False,False,False
8010,45,15,40,True,True,False,True,False,False,False
8011,45,15,41,True,True,False,True,False,False,False
8012,45,15,43,True,False,True,False,False,False,False
8013,45,15,44,True,False,True,False,False,False,False
8014,45,15,45,True,False,True,False,False,False,False
8015,45,15,46,True,False,True,False,False,False,False
8016,45,15,47,True,False,True,False,False,False,False
8017,45,15,51,True,False,True,False,False,False,False
8018,45,15,52,True,False,True,False,False,False,False
8019,45,15,53,True,False,True,False,False,False,False
8020,45,15,54,True,False,True,False,False,False,False
8021,45,15,55,True,False,True,False,False,False,False
